link,image,title,discount_price,original_price,discount
https://www.myntra.com/casual-shoes/roadster/roadster-men-white--grey-colourblocked-lightweight-lace-ups-sneakers/24583888/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24583888/2023/8/22/8ef80183-16cb-4c02-b7c6-9f7d5ffa13141692677513041CasualShoes1.jpg",Men Lightweight Sneakers (Roadster),749,2499,70
https://www.myntra.com/jeans/chemistry/chemistry-women-blue-mom-fit-high-rise-faded-look-cropped-jeans/13526714/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13526714/2021/4/23/d45a3d4c-520c-47ba-bcf7-3c89b59ededb1619154651719-Chemistry-Women-Jeans-9461619154650318-1.jpg",Women Regular Cropped Jeans (Chemistry),813,2199,63
https://www.myntra.com/kurta-sets/libas/libas-women-green-kurta-with-trousers--with-dupatta/15258048/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15258048/2021/9/6/a5a4b340-d0b2-44c2-bf0d-7d4733a6413f1630920975833-Libas-Women-Kurta-Sets-1441630920974980-1.jpg",Women Kurta with Trousers With Dupatta (Libas),1329,3499,62
https://www.myntra.com/skirts/zastraa/zastraa-black-high-waist-scuba-mini-skorts/24314812/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24314812/2023/8/2/76eecee2-d966-4663-8e16-783c6e7c90f21690981403998ZASTRAAWOMENBLACKASYMMETRICSKORT1.jpg",High Waist Scuba Mini Skorts (Zastraa),749,2499,70
https://www.myntra.com/sports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-mesh-memory-foam-running-lace-up-non-marking-shoes/22799374/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22799374/2023/4/17/de551807-c015-49c6-9aab-372ee28743181681748011094SportsShoes1.jpg",Men Memory Foam Running Shoes (HRX by Hrithik Roshan),989,2999,67
https://www.myntra.com/sports-shoes/denill/denill-women-white-solid-running-shoes/16368544/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16368544/2021/12/4/e335e556-e3f5-4ec5-b5c8-99ebb91ba1a51638611748748DenillWomenWhite1.jpg",Women Solid Running Shoes (Denill),599,1999,70
https://www.myntra.com/headphones/boat/boat-grey-rockerz-235-pro-m-with-asap-charge-bluetooth-headset/19597820/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19597820/2022/8/25/9ad5c076-e9d0-4fe4-9f10-161695addf391661422698481-boAt-Rockerz-235-Pro-M-with-ASAP-Charge-Bluetooth-Headset----1.jpg",Rockerz 235M Pro Neckband (boAt),995,1990,50
https://www.myntra.com/watches/roadster/the-roadster-lifestyle-co-men-black-multi-function-analogue-and-digital-watch-mfb-pn-sm-1708/9460049/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9460049/2022/6/17/7886cbfe-cef2-4af4-86b6-d60fb3b2525f1655465213416-The-Roadster-Lifestyle-Co-Men-Black-Multi-Function-Analogue--1.jpg",Men Analogue and Digital Watch (Roadster),929,3099,70
https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-a-line-thread-work-kurta-with-palazzos--dupatta/26142380/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26142380/2023/11/30/d3712a7e-bb30-4b0c-b640-de32bfddcefd1701336642782KALINIWomenWhiteFloralEmbroideredEmpireThreadWorkKurtawithPa1.jpg",Embroidered Kurta Set (KALINI),1689,8449,80
https://www.myntra.com/watches/dressberry/dressberry-women-black-striped-dial--solid-straps-analogue-watch-mfb-pn-snt-c28/15964862/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15964862/2022/3/10/21fbb4ba-b931-4ac7-bcc0-1c8b61b06b7e1646897572530-DressBerry-Women-Black-Striped-Dial--Solid-Straps-Analogue-W-13.jpg",Women Analogue Watch (DressBerry),699,2799,75
https://www.myntra.com/sports-shoes/puma/puma-men-fast-wanderer-running-shoes/26027272/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26027272/2023/11/29/f74090b5-e30a-467e-8466-f8e05018d92e1701243810106-PUMA-Fast-Wanderer-Mens-Running-Shoes-8861701243809842-1.jpg",Men Fast Wanderer Shoes (Puma),1799,4499,60
https://www.myntra.com/jewellery-set/saraf+rs+jewellery/saraf-rs-jewellery-rose-gold-plated-white-ad-studded-jewellery-set/17550846/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17550846/2023/6/15/7c3ade16-6ec5-4975-bc73-f4e01ffba2db1686819761298-Saraf-RS-Jewellery-Rose-Gold-Plated-White-AD-Studded-Jewelle-13.jpg",Rose Gold-Plated AD-Studded Jewellery Set (Saraf RS Jewellery),1200,6000,80
https://www.myntra.com/sports-shoes/red+tape/red-tape-men-slip-resistance-lace-up-walking-shoes/25145008/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25145008/2023/9/25/f79f8f27-a832-40f2-bfbb-86f80baf0a6d1695627495721RedTapeMenBlueMeshWalkingNon-MarkingShoes1.jpg",Men Lace-Up Walking Shoes (Red Tape),1799,7199,75
https://www.myntra.com/sarees/kalini/kalini-ethnic-motif-woven-design-zari-kanjeevaram-saree/22536178/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22536178/2023/3/28/060630ba-0cb0-46f5-ab19-59a0d7502af41679989291511KALINIMaroonBlueWovenDesignZariPureSilkKanjeevaramSaree1.jpg",Woven Design Kanjeevaram Saree (KALINI),791,3299,76
https://www.myntra.com/trousers/next+one/next-one-women-relaxed-straight-leg-loose-fit-high-rise-easy-wash-formal-trousers/23367604/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23367604/2023/5/24/538588f1-5f6f-4045-b531-24f8b03f25981684920361207NextOneWomenBlackRelaxedStraightLegLooseFitHigh-RiseEasyWash1.jpg",Women High-Rise Trousers (Next One),1049,2999,65
https://www.myntra.com/kurta-sets/kalini/kalini-abstract-printed-thread-work-kurta-with-trousers--dupatta/25260158/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25260158/2023/9/29/4b98b66c-4dd4-4520-9b91-3de67eda5fee1695970257888KALINIWomenVioletPrintedRegularThreadWorkKurtawithTrousersWi1.jpg",Kurta With Trousers & Dupatta (KALINI),869,4345,80
https://www.myntra.com/kurta-sets/anouk/anouk-women-off-white--pink-ethnic-motifs-yoke-design-kurta-with-trousers--with-dupatta/16271666/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16271666/2021/12/17/400d8d43-1f58-485a-b538-87aa1ac86f121639741487274-Anouk-Women-Kurta-Sets-2331639741486508-1.jpg",Women Yoke Design Kurta Set (Anouk),1022,3099,67
https://www.myntra.com/kurta-sets/kalini/kalini-women-solid-straight-kurta-with-trousers--with-dupatta/24467534/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24467534/2023/8/12/da4f1414-e362-450e-9cc4-3304992d3f761691821047790KALINIWomenPurpleEmbroideredKurtawithTrouserDupatta1.jpg",Kurta with Trousers & Dupatta (KALINI),887,3699,76
https://www.myntra.com/sports-shoes/puma/puma-men-softride-runphlo-textured-running-shoes/26210356/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26210356/2023/12/2/949b943c-1f2f-491a-828f-9db4171c8ee21701534983042SOFTRIDERunphloMensRunningShoes1.jpg",Men SOFTRIDE Running Shoes (Puma),2999,5999,50
https://www.myntra.com/sports-shoes/adidas/adidas-men-woven-design-adifloss-running-shoes-with-signature-stripes/14782350/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14782350/2023/10/25/2467bcd9-eee1-4c56-8aae-9d8e1752ef0d1698215907410-ADIDAS-Men-Adifloss-Running-Shoes-With-Signature-Stripes-956-1.jpg",Men Adifloss Running Shoes (ADIDAS),1999,3999,50
https://www.myntra.com/kurta-sets/anayna/anayna-women-beige-floral-printed-pure-cotton-kurta-with-trousers/21334344/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21334344/2023/10/4/0f1cfc0f-db46-4f83-ad81-927ff4dc1c261696408834019-anayna-Women-Beige-Floral-Printed-Pure-Cotton-Kurta-with-Tro-11.jpg",Women Printed Kurta with Trousers (anayna),1399,3999,65
https://www.myntra.com/kurta-sets/libas/libas-women-blue-abstract-printed-pure-cotton-kurta-with-palazzos--with-dupatta/13284930/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/12/19/76100d43-6521-498f-8b33-dac92fd4810e1608361677531-1.jpg",Women Printed Kurta with Palazzos With Dupatta (Libas),1063,2799,62
https://www.myntra.com/sherwani/kisah/kisah-woven-design-cotton-sherwani-set/23066632/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23066632/2023/5/8/2307e840-32b0-461c-b603-0fc95aa2e3ec1683527586479KisahMensGreyKurtaSherwaniChuridarSet1.jpg",Jacquard Kurta Sherwani Set (KISAH),5201,12097,57
https://www.myntra.com/casual-shoes/red+tape/red-tape-men-perforated-slip-resistant-velcro-sneakers/23869888/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23869888/2023/7/4/18b71305-c47e-4055-a05b-37f068a6d9d91688473226706RedTapeMenWhiteStripedPUSneakers1.jpg",Men Slip Resistant Sneakers (Red Tape),1374,5499,75
https://www.myntra.com/kurta-sets/kalini/kalini-women-pink-floral-printed-kurta-with-trousers--with-dupatta/17741474/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17741474/2022/4/4/3d3b3582-de6e-4514-b39d-9314d7bed3861649077991860KALINIWomenPinkAngrakhaKurtiwithTrousersWithDupatta7.jpg",Women Printed Kurta with Trousers With Dupatta (KALINI),804,3499,77
https://www.myntra.com/kurta-sets/anouk/anouk-women-yellow--white-printed-kurta-with-palazzos/13791594/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13791594/2022/2/14/5ea707f4-8491-4d1c-b520-86a1cff4c86e1644841891629-Anouk-Women-Yellow--White-Printed-Kurta-with-Palazzos-706164-1.jpg",Printed Kurta with Palazzos (Anouk),899,2499,64
https://www.myntra.com/sweatshirts/mast+%26+harbour/mast--harbour-men-navy-blue--white-colourblocked-sweatshirt/10136823/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10136823/2019/9/27/c733b464-c85d-4395-b78c-0a2f171159f11569562104928-Mast--Harbour-Men-Navy-Blue--White-Colourblocked-Sweatshirt--1.jpg",Men Colourblocked Sweatshirt (Mast & Harbour),665,1799,63
https://www.myntra.com/tshirts/bullmer/bullmer-graphic-printed-oversized-cotton-t-shirt/24014310/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24014310/2023/7/14/e0d643e5-05bc-4249-833b-0ddf80440f851689274793057BULLMERMenBeigePrintedV-NeckPocketsT-shirt1.jpg",Printed Cotton T-shirt (BULLMER),389,1499,74
https://www.myntra.com/casual-shoes/el+paso/el-paso-women-black-solid-lightweight-sneakers/17692598/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17692598/2022/6/23/1c86bb76-ad56-4958-a90d-897e402120081655974319079ElPasoWomenBlackSolidLightweightSneakers1.jpg",Women Sneakers (El Paso),799,3995,80
https://www.myntra.com/kurta-sets/libas/libas-women-pink-floral-printed-panelled-pure-cotton-kurta-with-palazzos--with-dupatta/16857646/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16857646/2022/10/10/9390910b-39af-4105-ad4b-caae24e7f7e21665400410304LibasWomenPinkFloralPrintedPanelledPureCottonKurtawithPalazz5.jpg",Women Printed Kurta with Palazzos With Dupatta (Libas),1479,3999,63
https://www.myntra.com/trousers/baesd/baesd-women-relaxed-straight-leg-parallel-trousers/24283556/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24283556/2023/8/1/bd9214e3-b2ee-4c5c-afe6-ef4ba6f7a8c51690894330669BAESDWomenBlackRelaxedStraightLegTrousers1.jpg",Women Parallel Trousers (BAESD),599,1199,50
https://www.myntra.com/dresses/sassafras/sassafras-red--beige-floral-waist-cut-out-maxi-dress/17787796/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17787796/2022/4/19/b38a6c93-d709-4aa6-a4f1-e0010ecf78be1650366228666SASSAFRASRedBeigeFloralWaistCut-OutMaxiDress1.jpg",Floral Waist Cut-Out Dress (SASSAFRAS),999,2498,60
https://www.myntra.com/heels/brauch/brauch-embellished-block-heels/22605860/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22605860/2023/4/1/edcb96a0-7b8a-4a63-a1dc-a9917e20ae5a1680338208291BrauchWhiteTexturedPartyBlockMules1.jpg",Embellished Block Heels (Brauch),999,2499,60
https://www.myntra.com/kurta-sets/kalini/kalini-leheriya-printed-sequinned-pure-silk-kurta-with-trousers--dupatta/26144964/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26144964/2023/11/30/13fb7677-58a4-43f1-bf52-dcc572925f7c1701341766816KALINIWomenPinkEmbroideredRegularSequinnedPureSilkKurtawithT1.jpg",Kurta with Trousers & Dupatta (KALINI),1520,8449,82
https://www.myntra.com/sports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-black--blue-mid-top-mesh-basketball-shoes/24793422/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24793422/2023/9/4/fc0536f0-a0dd-4c2f-b023-3b1ee16d64011693796761291MenBasketballShoes1.jpg",Men Mesh Basketball Shoes (HRX by Hrithik Roshan),1655,4599,64
https://www.myntra.com/sports-shoes/campus/campus-men-turquoise-blue-mesh-running-shoes/15027286/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15027286/2022/6/30/fd5d5d6c-1c65-4813-983b-780d1370b4e71656582764170CampusMenTurquoiseBlueMeshRunningNon-MarkingShoes1.jpg",Men Running Shoes (Campus),923,1399,34
https://www.myntra.com/casual-shoes/roadster/the-roadster-lifestyle-co-women-white--pink-woven-design-comfort-insole-mesh-sneakers/23077180/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23077180/2023/5/9/6aa54141-1aac-4359-942f-c4e7239567371683605849618CasualShoes1.jpg",Women Comfort Insole Sneakers (Roadster),759,3995,81
https://www.myntra.com/dresses/ishin/ishin-off-white-ethnic-motifs-a-line-dress/13901756/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13901756/2022/5/10/016438e0-e11f-4022-928c-fd8286b0cd221652163797752-Ishin-Off-White-Self-Design-Fit-and-Flare-Dress-816521637971-1.jpg",Ethnic Motifs A-Line Dress (Ishin),1407,4399,68
https://www.myntra.com/bra/leading+lady/leading-lady-blue--white-floral-print-wirefree-lightly-padded-full-coverage-push-up-bra/16003956/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16003956/2021/12/8/be63c025-43eb-4ce0-bd03-7426b07d4b2b1638957676607-Leading-Lady-Blue--White-Floral-Print-Wirefree-Lightly-Padde-1.jpg",Wirefree Lightly Padded Bra (Leading Lady),377,899,58
https://www.myntra.com/sports-shoes/sparx/sparx-men-grey--orange-running-shoes/13375838/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13375838/2022/7/1/4ea609ac-2d99-431c-9cd0-0daa5f0d531b1656673557124-Sparx-Men-Grey--Orange-Running-Shoes-5051656673556711-1.jpg",Men Running Shoes (Sparx),769,1099,30
https://www.myntra.com/kurta-sets/yufta/yufta-women-mauve-ethnic-motifs-printed-regular-kurta-with-palazzos--with-dupatta/11569354/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11569354/2021/10/25/96e2815f-51eb-48ac-aa20-f64943f861851635163117668-Yufta-Women-Mauve-Ethnic-Motifs-Printed-Regular-Kurta-with-P-1.jpg",Women Printed Kurta with Palazzos With Dupatta (Yufta),1599,3999,60
https://www.myntra.com/shaving-cream-and-foam/park+avenue/park-avenue-men-luxury-grooming-collection-kit--travel-pouch-/11882762/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11882762/2023/12/8/c1c956e8-5d69-428b-8a9d-46e5e06e99701702038809191-Park-Avenue-Men-Luxury-Grooming-Collection-Kit--Travel-Pouch-1.jpg",Men Luxury Grooming Kit (Park Avenue),546,780,30
https://www.myntra.com/jeans/sassafras/sassafras-women-blue-comfort-wide-leg-high-rise-mildly-distressed-light-fade-jeans/18336902/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18336902/2022/5/28/efaed6ae-4c6a-43dc-be98-8d137e3b8a5c1653720044261FawnGeotgetteHandEmbroideredChikankariKurtiwithslipShortsSAS1.jpg",Women Wide Leg High-Rise Jeans (SASSAFRAS),959,2399,60
https://www.myntra.com/casual-shoes/roadster/roadster-the-lifestyle-co-men-colourblocked-lightweight-sneakers/21827838/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21827838/2023/2/4/9220f85f-e2cd-4239-8a3f-2c552ad82c9e1675483797374RoadsterMensWhite-TanMeshLace-UpCasualSneaker1.jpg",Men Colourblocked Sneakers (Roadster),796,3795,79
https://www.myntra.com/kurta-sets/anouk/anouk-women-black-ethnic-motifs-yoke-design-kurta-with-palazzos--dupatta/16707396/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16707396/2022/2/3/998e73d4-f96a-4513-913f-1c48f9171e861643888609556-Anouk-Women-Kurta-Sets-8071643888608527-1.jpg",Women Yoke Design Kurta Set (Anouk),1220,3699,67
https://www.myntra.com/sports-shoes/reebok/reebok-men-woven-design-amplified-runner-shoes/26565560/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26565560/2023/12/28/4d8f3da4-ca7c-47c7-845e-64300ce829ac1703747011607-Reebok-Men-Sports-Shoes-2981703747011457-1.jpg",Men Amplified Runner Shoe (Reebok),2999,3999,25
https://www.myntra.com/formal-shoes/here%26now/herenow-men-black-formal-penny-loafers/25065758/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25065758/2023/9/21/799a2bd3-f5ff-46f9-9442-dcb5755001431695272354921HERENOWMenFormalLoafers1.jpg",Men Formal Penny Loafers (HERE&NOW),747,2990,75
https://www.myntra.com/kurtas/libas/libas-women-blue--pink-floral-motifs-printed-kurta/17644452/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17644452/2022/4/6/ef668fbb-c88a-4243-b9bd-3282d2a84afd1649238881413-Libas-Women-Kurtas-5701649238880836-1.jpg",Women Ethnic Motifs Printed Kurta (Libas),569,1499,62
https://www.myntra.com/shirts/roadster/roadster-men-maroon--navy-blue-checked-pure-cotton-casual-sustainable-shirt/9951411/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9951411/2019/8/5/fe1322b7-9e53-4b6e-8423-0a4f5a9e8b4b1565006161882-Roadster-Men-Shirts-8701565006159466-1.jpg",Men Cotton Casual Shirt (Roadster),639,1599,60
https://www.myntra.com/sports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-grey-mid-top-mesh-basketball-shoes/24907794/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24907794/2023/9/11/bf3def3a-2b3e-4a09-ba56-ed9a64db64221694417417096SportsShoes1.jpg",Men Mesh Basketball Shoes (HRX by Hrithik Roshan),1701,4599,63
https://www.myntra.com/kurta-sets/kalini/kalini-floral-printed-thread-work-detail-straight-kurta--trousers-with-dupatta/26271956/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26271956/2023/12/6/63ffc3ec-efb1-4065-b356-5bc7f788f0381701837134000KurtaSets1.jpg",Printed Straight Kurta Set (KALINI),1511,7199,79
https://www.myntra.com/kurta-sets/libas/libas-women-white-paisley-motifs-printed-pure-cotton-kurta-with-trousers--with-dupatta/16857570/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16857570/2022/2/2/8a2a806e-012f-45fb-9a19-2d39a13a6d1b1643799096934-Libas-Women-Kurta-Sets-6661643799096159-5.jpg",Women Printed Cotton Kurta Set (Libas),1199,2999,60
https://www.myntra.com/sports-shoes/campus/campus-men-white-mesh-running-shoes/18043676/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18043676/2022/8/4/92ddcc8a-6003-496d-bb25-fee755c549df1659630772131CampusMenWhiteMeshRunningShoes1.jpg",Men Running Shoes (Campus),1104,1699,35
https://www.myntra.com/kurta-sets/varanga/varanga-women-maroon-embroidered-yoke-design-kurta-with-trousers--dupatta/17932254/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17932254/2023/10/27/4e9faa5b-9939-49b2-83b4-d9a7b352839c1698382498436-Varanga-Women-Maroon-Embroidered-Yoke-Design-Kurta-with-Trou-1.jpg",Women Embroidered Kurta Set (Varanga),2039,5999,66
https://www.myntra.com/kurta-sets/zeepkart/zeepkart-kurta-with-salwar--with-dupatta/26742290/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26742290/2024/1/1/2f696e90-ccc3-4a65-9a96-f40331ea98b11704113532156ZEEPKARTPERESNETVISCOSEKURTASET1.jpg",Kurta with Salwar With Dupatta (ZEEPKART),1936,2979,35
https://www.myntra.com/kurta-sets/kalini/kalini-floral-embroidered-regular-kurta-with-trousers--dupatta/25405732/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25405732/2023/10/9/286fd863-0275-4bac-ae1d-1f129edbc00a1696825687422KALINIWomenVioletEmbroideredStraightKurtawithTrouserDupatta1.jpg",Embroidered Kurta Set (KALINI),955,4345,78
https://www.myntra.com/kurtas/kalini/kalini-floral-embroidered-thread-work-regular-kurta/24431446/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24431446/2023/8/10/fb51ddb6-fd20-4514-afc2-b33fa0e243701691641300354KALINIWomenGreenStraightFloralPrintedKurti1.jpg",Embroidered Regular Kurta (KALINI),739,2959,75
https://www.myntra.com/sports-shoes/red+tape/red-tape-women-flow-mesh-walking-shoes/26157116/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26157116/2023/11/30/00b0ea08-e802-447b-9d6e-060ee1f648c71701367687967RedTapeWomenWhiteMeshWalkingNon-MarkingShoes1.jpg",Women Mesh Walking Shoes (Red Tape),1179,5899,80
https://www.myntra.com/kurta-sets/libas/libas-women-floral-yoke-design-high-slit-pure-cotton-kurta-with-palazzos--with-dupatta/21325364/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21325364/2023/11/30/5279db87-cc33-4b7c-bb77-750ee216c6281701342895991-Libas-Women-Floral-Yoke-Design-High-Slit-Pure-Cotton-Kurta-w-1.jpg",Women Yoke Design Kurta with Palazzos With Dupatta (Libas),1754,4499,61
https://www.myntra.com/sports-shoes/campus/campus-women-black-mesh-running-shoes/10071063/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10071063/2022/6/30/d15fa186-a0e0-45c9-9541-ef06f446095d1656584530091-Campus-Women-Black-Mesh-Running-Shoes-7671656584529664-1.jpg",Women Running Shoes (Campus),985,1699,42
https://www.myntra.com/watches/wrogn/wrogn-men-grey-analogue-watch-wrg00040c/13036770/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13036770/2021/1/6/f4a0f907-9391-459e-9fbb-775e17a059a21609905946121-WROGN-Men-Grey-Analogue-Watch-WRG00040C-3071609905945076-1.jpg",Men Analogue Watch (WROGN),1319,3299,60
https://www.myntra.com/trousers/reslag/reslag-men-mid-rise-cotton-joggers-trousers/24561236/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24561236/2023/8/19/b314bf49-f98b-4e8c-81ad-257b0cdc28a11692447617330ReslagMenSilver-TonedCargosTrousers1.jpg",Men Cotton Joggers Trousers (Reslag),1109,2999,63
https://www.myntra.com/kurtas/anayna/anayna-women-pink--magenta-printed-strappy-straight-kurta/12894698/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12894698/2023/10/4/876f1fde-548a-4bb7-80e7-cb45df4d88411696402003271-anayna-Women-Pink--Magenta-Printed-Strappy-Straight-Kurta-92-11.jpg",Strappy Straight Kurta (anayna),581,1660,65
https://www.myntra.com/casual-shoes/red+tape/red-tape-men-perforated-contrast-sole-sneakers/23837950/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23837950/2023/7/1/9e77a7e0-f7cc-433c-8e99-279f4ed3717a1688196022688RedTapeMenBlackColourblockedPUSneakers1.jpg",Men Perforated Sneakers (Red Tape),1709,5699,70
https://www.myntra.com/sports-shoes/red+tape/red-tape-men-mesh-walking-shoes/25947984/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25947984/2023/11/20/02b1bc8f-f712-4239-8375-f45ba01a60381700470245826RedTapeMenGreyMeshWalkingNon-MarkingShoes1.jpg",Men Mesh Walking Shoes (Red Tape),1924,7699,75
https://www.myntra.com/headphones/noise/noise-buds-vs102-truly-wireless-earbuds-with-50hrs-playtime-and-11mm-driver/17743774/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17743774/2023/6/15/48625d90-a2b5-4df4-bcfd-b179d59cb3d51686812745692-NOISE-Buds-VS102-Truly-Wireless-Earbuds-with-50hrs-playtime--1.jpg",Buds VS102 Wireless Earbuds (NOISE),1199,2999,60
https://www.myntra.com/kurta-sets/kalini/kalini-ethnic-motifs-printed-v-neck-straight-kurta--palazzos-with-dupatta/25864520/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25864520/2023/11/11/208c041f-dedb-4ff5-b4cf-903e41d7f4b81699698240645KALINIWomenMaroonRegularKurtawithPalazzosWithDupatta1.jpg",Printed Straight Kurta Set (KALINI),850,3699,77
